Date;Hours;Consumption;Wind;Price
26.1.2014;11 - 12;2702;2491;246,76
26.1.2014;12 - 13;2725;2556;246,08
26.1.2014;13 - 14;2705;2568;239,44
26.1.2014;14 - 15;2704;2574;237,65
26.1.2014;15 - 16;2733;2606;238,85
26.1.2014;16 - 17;2902;2670;247,28
26.1.2014;17 - 18;3171;2772;255,04
26.1.2014;18 - 19;3120;2875;252,58
26.1.2014;19 - 20;2934;2950;247,73
26.1.2014;20 - 21;2731;3022;238,47
26.1.2014;21 - 22;2609;3090;186,61
26.1.2014;22 - 23;2461;3148;111,03
26.1.2014;23 - 00;2316;3189;11,94
27.1.2014;00 - 01;2184;3173;14,92
27.1.2014;01 - 02;2120;3169;0,97
27.1.2014;02 - 03;2100;3161;0,97
27.1.2014;03 - 04;2089;3155;0,97
27.1.2014;04 - 05;2160;3160;0,97
27.1.2014;05 - 06;2352;3170;97,67
27.1.2014;06 - 07;2807;3169;224,82
27.1.2014;07 - 08;3304;3145;253,17
27.1.2014;08 - 09;3421;3101;256,68
27.1.2014;09 - 10;3404;3027;254,59
27.1.2014;10 - 11;3434;2902;253,62
27.1.2014;11 - 12;3404;2769;253,62
27.1.2014;12 - 13;3322;2652;253,25
27.1.2014;13 - 14;3311;2518;252,95
27.1.2014;14 - 15;3252;2382;252,8
27.1.2014;15 - 16;3146;2300;253,1
27.1.2014;16 - 17;3156;2250;255,71
27.1.2014;17 - 18;3497;2203;262,42
27.1.2014;18 - 19;3361;2140;259,22
27.1.2014;19 - 20;3167;2076;253,69
27.1.2014;20 - 21;2966;2036;248,7
27.1.2014;21 - 22;2784;2015;247,05
27.1.2014;22 - 23;2580;2026;239,37
27.1.2014;23 - 00;2318;2066;230,86
28.1.2014;00 - 01;2173;1892;233,18
28.1.2014;01 - 02;2139;1985;231,62
28.1.2014;02 - 03;2111;2088;225,95
28.1.2014;03 - 04;2106;2187;220,65
28.1.2014;04 - 05;2162;2299;225,05
28.1.2014;05 - 06;2331;2423;232,89
28.1.2014;06 - 07;2725;2512;246,99
28.1.2014;07 - 08;3249;2572;258,33
28.1.2014;08 - 09;3377;2617;260,94
28.1.2014;09 - 10;3340;2631;257,81
28.1.2014;10 - 11;3403;2634;257,73
28.1.2014;11 - 12;3433;2642;256,84
28.1.2014;12 - 13;3312;2643;254
28.1.2014;13 - 14;3293;2661;253,63
28.1.2014;14 - 15;3254;2722;252,59
28.1.2014;15 - 16;3176;2797;251,91
28.1.2014;16 - 17;3233;2859;253,41
28.1.2014;17 - 18;3596;2873;258,78
28.1.2014;18 - 19;3461;2831;253,63
28.1.2014;19 - 20;3213;2762;251,47
28.1.2014;20 - 21;2993;2686;248,48
28.1.2014;21 - 22;2806;2608;245,5
28.1.2014;22 - 23;2570;2540;241,02
28.1.2014;23 - 00;2423;2492;233,48
29.1.2014;00 - 01;2236;2167;231,97
29.1.2014;01 - 02;2219;2150;227,87
29.1.2014;02 - 03;2162;2150;221,08
29.1.2014;03 - 04;2180;2159;216,23
29.1.2014;04 - 05;2236;2188;220,48
29.1.2014;05 - 06;2447;2239;231,82
29.1.2014;06 - 07;2860;2302;247,34
29.1.2014;07 - 08;3330;2355;260,1
29.1.2014;08 - 09;3429;2389;269,65
29.1.2014;09 - 10;3425;2447;264,5
29.1.2014;10 - 11;3479;2539;262,12
29.1.2014;11 - 12;3492;2627;259,73
29.1.2014;12 - 13;3369;2685;254,5
29.1.2014;13 - 14;3381;2705;253,39
29.1.2014;14 - 15;3325;2713;253,39
29.1.2014;15 - 16;3234;2719;253,91
29.1.2014;16 - 17;3255;2723;257,41
29.1.2014;17 - 18;3615;2720;262,94
29.1.2014;18 - 19;3509;2683;259,43
29.1.2014;19 - 20;3276;2610;257,04
29.1.2014;20 - 21;3046;2517;252,79
29.1.2014;21 - 22;2839;2404;247,49
29.1.2014;22 - 23;2610;2264;242,79
29.1.2014;23 - 00;2366;2123;234,81
30.1.2014;00 - 01;2228;1840;232,17
30.1.2014;01 - 02;2204;1794;227,54
30.1.2014;02 - 03;2176;1785;217,25
30.1.2014;03 - 04;2190;1812;217,92
30.1.2014;04 - 05;2260;1854;226,28
30.1.2014;05 - 06;2442;1903;231,57
30.1.2014;06 - 07;2791;1955;252,54
30.1.2014;07 - 08;3280;1999;261,72
30.1.2014;08 - 09;3407;2017;266,87
30.1.2014;09 - 10;3384;2020;263,89
30.1.2014;10 - 11;3467;2023;265,16
30.1.2014;11 - 12;3489;2027;265,98
30.1.2014;12 - 13;3366;2007;263,22
30.1.2014;13 - 14;3381;1954;262,02
30.1.2014;14 - 15;3309;1886;261,2
30.1.2014;15 - 16;3199;1806;259,71
30.1.2014;16 - 17;3224;1748;264,71
30.1.2014;17 - 18;3579;1719;324,86
30.1.2014;18 - 19;3461;1682;273,07
30.1.2014;19 - 20;3240;1631;261,35
30.1.2014;20 - 21;3028;1569;254,63
30.1.2014;21 - 22;2820;1511;251,65
30.1.2014;22 - 23;2590;1465;246,87
30.1.2014;23 - 00;2346;1425;242,77
31.1.2014;00 - 01;2197;1305;240,57
31.1.2014;01 - 02;2124;1336;236,02
31.1.2014;02 - 03;2102;1394;232,14
31.1.2014;03 - 04;2151;1467;232,21
31.1.2014;04 - 05;2191;1535;236,69
31.1.2014;05 - 06;2347;1598;237,88
31.1.2014;06 - 07;2781;1645;251,61
31.1.2014;07 - 08;3316;1657;267,36
31.1.2014;08 - 09;3440;1615;306,75
31.1.2014;09 - 10;3387;1555;284,29
31.1.2014;10 - 11;3429;1504;281,09
31.1.2014;11 - 12;3398;1443;270,64
31.1.2014;12 - 13;3253;1347;277,95
31.1.2014;13 - 14;3159;1250;264,89
31.1.2014;14 - 15;3052;1160;261,98
31.1.2014;15 - 16;2969;1036;257,81
31.1.2014;16 - 17;3018;904;257,58
31.1.2014;17 - 18;3326;810;347,12
31.1.2014;18 - 19;3238;765;296,01
31.1.2014;19 - 20;2982;770;257,51
31.1.2014;20 - 21;2745;796;252,58
31.1.2014;21 - 22;2563;824;249,67
31.1.2014;22 - 23;2387;857;245,64
31.1.2014;23 - 00;2221;906;234,15
1.2.2014;00 - 01;2092;1235;229,07
1.2.2014;01 - 02;1997;1407;215,94
1.2.2014;02 - 03;1950;1616;184,08
1.2.2014;03 - 04;1983;1821;155,73
1.2.2014;04 - 05;2008;2002;150,58
1.2.2014;05 - 06;2075;2181;154,53
1.2.2014;06 - 07;2219;2326;131,1
1.2.2014;07 - 08;2437;2439;155,8
1.2.2014;08 - 09;2615;2540;198,41
1.2.2014;09 - 10;2691;2601;228,1
1.2.2014;10 - 11;2719;2617;228,33
1.2.2014;11 - 12;2705;2594;231,16
1.2.2014;12 - 13;2641;2526;230,12
1.2.2014;13 - 14;2598;2446;230,19
1.2.2014;14 - 15;2591;2375;229,07
1.2.2014;15 - 16;2612;2265;229,82
1.2.2014;16 - 17;2700;2120;237,58
1.2.2014;17 - 18;3032;2021;240,49
1.2.2014;18 - 19;2946;1959;240,12
1.2.2014;19 - 20;2685;1889;238,4
1.2.2014;20 - 21;2494;1825;234,82
1.2.2014;21 - 22;2339;1766;234,97
1.2.2014;22 - 23;2203;1714;232,88
1.2.2014;23 - 00;2042;1664;224,6
2.2.2014;00 - 01;1937;1846;184,52
2.2.2014;01 - 02;1858;1880;149,75
2.2.2014;02 - 03;1823;1916;103,79
2.2.2014;03 - 04;1809;1960;95,06
2.2.2014;04 - 05;1827;2029;98,34
2.2.2014;05 - 06;1879;2104;104,98
2.2.2014;06 - 07;1989;2158;93,72
2.2.2014;07 - 08;2160;2189;93,94
2.2.2014;08 - 09;2312;2194;164,68
2.2.2014;09 - 10;2419;2162;227,05
2.2.2014;10 - 11;2381;2108;233,25
2.2.2014;11 - 12;2310;2039;235,11
2.2.2014;12 - 13;2234;1954;234,51
2.2.2014;13 - 14;2255;1868;231,9
2.2.2014;14 - 15;2260;1795;229,81
2.2.2014;15 - 16;2278;1749;231,53
2.2.2014;16 - 17;2431;1732;237,35
2.2.2014;17 - 18;2884;1707;241,68
2.2.2014;18 - 19;2881;1678;241,6
2.2.2014;19 - 20;2715;1658;239,22
2.2.2014;20 - 21;2489;1631;237,42
2.2.2014;21 - 22;2308;1574;235,34
2.2.2014;22 - 23;2156;1456;234,66
2.2.2014;23 - 00;1995;1318;226,68
3.2.2014;00 - 01;1871;974;226,08
3.2.2014;01 - 02;1853;888;225,04
3.2.2014;02 - 03;1834;817;223,85
3.2.2014;03 - 04;1860;732;226,68
3.2.2014;04 - 05;1942;646;229,66
3.2.2014;05 - 06;2130;592;234,51
3.2.2014;06 - 07;2608;559;242,5
3.2.2014;07 - 08;3125;526;262,72
3.2.2014;08 - 09;3252;511;318,61
3.2.2014;09 - 10;3195;488;273,61
3.2.2014;10 - 11;3197;451;272,94
3.2.2014;11 - 12;3117;423;273,09
3.2.2014;12 - 13;3044;405;257,57
3.2.2014;13 - 14;3066;415;256,38
3.2.2014;14 - 15;3014;444;254,21
3.2.2014;15 - 16;2884;496;253,17
3.2.2014;16 - 17;2910;592;253,54
3.2.2014;17 - 18;3204;758;257,65
3.2.2014;18 - 19;3195;949;252,8
3.2.2014;19 - 20;3001;1134;245,41
3.2.2014;20 - 21;2784;1299;241,68
3.2.2014;21 - 22;2607;1422;238,62
3.2.2014;22 - 23;2405;1539;233,54
3.2.2014;23 - 00;2194;1649;222,88
4.2.2014;00 - 01;2038;1723;220,79
4.2.2014;01 - 02;1984;1722;219,67
4.2.2014;02 - 03;1981;1709;212,06
4.2.2014;03 - 04;1971;1650;215,49
4.2.2014;04 - 05;2016;1562;223,62
4.2.2014;05 - 06;2180;1469;228,02
4.2.2014;06 - 07;2629;1355;235,71
4.2.2014;07 - 08;3138;1234;243,84
4.2.2014;08 - 09;3275;1122;247,5
4.2.2014;09 - 10;3245;1032;246,53
4.2.2014;10 - 11;3282;959;248,54
4.2.2014;11 - 12;3259;868;248,99
4.2.2014;12 - 13;3157;797;247,27
4.2.2014;13 - 14;3146;775;246,98
4.2.2014;14 - 15;3082;764;246,38
4.2.2014;15 - 16;2980;768;244,74
4.2.2014;16 - 17;3007;780;246,68
4.2.2014;17 - 18;3332;805;327,34
4.2.2014;18 - 19;3274;830;348,15
4.2.2014;19 - 20;3055;810;249,36
4.2.2014;20 - 21;2826;759;242,57
4.2.2014;21 - 22;2619;677;239,07
4.2.2014;22 - 23;2404;611;235,63
4.2.2014;23 - 00;2209;568;233,54
5.2.2014;00 - 01;2048;530;227,81
5.2.2014;01 - 02;1961;559;223,7
5.2.2014;02 - 03;1925;610;216,32
5.2.2014;03 - 04;1955;681;205,35
5.2.2014;04 - 05;2037;765;209,3
5.2.2014;05 - 06;2176;879;209,53
5.2.2014;06 - 07;2639;1023;240,2
5.2.2014;07 - 08;3157;1207;256,69
5.2.2014;08 - 09;3247;1419;249,9
5.2.2014;09 - 10;3211;1578;246,91
5.2.2014;10 - 11;3231;1693;242,81
5.2.2014;11 - 12;3189;1767;241,54
5.2.2014;12 - 13;3097;1815;241,46
5.2.2014;13 - 14;3083;1857;241,69
5.2.2014;14 - 15;3030;1887;240,57
5.2.2014;15 - 16;2939;1908;240,27
5.2.2014;16 - 17;2949;1918;241,54
5.2.2014;17 - 18;3310;1937;245,57
5.2.2014;18 - 19;3258;1952;244,52
5.2.2014;19 - 20;3031;1916;241,09
5.2.2014;20 - 21;2826;1835;238,11
5.2.2014;21 - 22;2632;1747;234,52
5.2.2014;22 - 23;2405;1672;231,76
5.2.2014;23 - 00;2179;1612;220,72
6.2.2014;00 - 01;2092;1526;191,93
6.2.2014;01 - 02;2049;1519;156,26
6.2.2014;02 - 03;2028;1557;179,31
6.2.2014;03 - 04;2045;1607;163,87
6.2.2014;04 - 05;2101;1670;202
6.2.2014;05 - 06;2253;1773;216,7
6.2.2014;06 - 07;2673;1893;235,13
6.2.2014;07 - 08;3165;1981;247,82
6.2.2014;08 - 09;3232;2049;245,58
6.2.2014;09 - 10;3200;2107;244,83
6.2.2014;10 - 11;3250;2158;243,79
6.2.2014;11 - 12;3215;2187;240,58
6.2.2014;12 - 13;3187;2195;237,15
6.2.2014;13 - 14;3200;2176;237,97
6.2.2014;14 - 15;3120;2130;240,28
6.2.2014;15 - 16;3002;2057;241,4
6.2.2014;16 - 17;3031;1960;243,19
6.2.2014;17 - 18;3331;1851;249,08
6.2.2014;18 - 19;3245;1736;245,13
6.2.2014;19 - 20;2984;1640;242,07
6.2.2014;20 - 21;2748;1555;239,68
6.2.2014;21 - 22;2552;1455;235,06
6.2.2014;22 - 23;2357;1358;229,98
6.2.2014;23 - 00;2179;1304;206,85
7.2.2014;00 - 01;2061;1417;176,39
7.2.2014;01 - 02;2009;1481;145,57
7.2.2014;02 - 03;2017;1667;109,39
7.2.2014;03 - 04;2033;1892;90,88
7.2.2014;04 - 05;2098;2087;95,51
7.2.2014;05 - 06;2262;2265;115,06
7.2.2014;06 - 07;2668;2359;228,92
7.2.2014;07 - 08;3150;2341;239,81
7.2.2014;08 - 09;3251;2280;241,3
7.2.2014;09 - 10;3253;2180;241,01
7.2.2014;10 - 11;3275;2036;240,11
7.2.2014;11 - 12;3236;1891;238,02
7.2.2014;12 - 13;3077;1793;236,6
7.2.2014;13 - 14;2978;1739;233,25
7.2.2014;14 - 15;2880;1698;232,13
7.2.2014;15 - 16;2785;1626;232,95
7.2.2014;16 - 17;2822;1563;233,54
7.2.2014;17 - 18;3097;1550;241,08
7.2.2014;18 - 19;3051;1536;240,48
7.2.2014;19 - 20;2743;1585;238,02
7.2.2014;20 - 21;2594;1870;232,2
7.2.2014;21 - 22;2452;2236;223,7
7.2.2014;22 - 23;2302;2469;216,31
7.2.2014;23 - 00;2169;2701;191,16
8.2.2014;00 - 01;2014;2631;183,93
8.2.2014;01 - 02;1921;2428;179,53
8.2.2014;02 - 03;1871;2207;193,26
8.2.2014;03 - 04;1854;1961;186,02
8.2.2014;04 - 05;1855;1746;193,93
8.2.2014;05 - 06;1921;1620;183,41
8.2.2014;06 - 07;2059;1608;179,38
8.2.2014;07 - 08;2250;1667;206,69
8.2.2014;08 - 09;2395;1764;220,2
8.2.2014;09 - 10;2524;1915;219,97
8.2.2014;10 - 11;2587;2133;209,45
8.2.2014;11 - 12;2540;2351;199,68
8.2.2014;12 - 13;2485;2502;209,15
8.2.2014;13 - 14;2498;2563;190,28
8.2.2014;14 - 15;2479;2564;193,71
8.2.2014;15 - 16;2479;2544;214,97
8.2.2014;16 - 17;2562;2519;209,15
8.2.2014;17 - 18;2873;2491;233,78
8.2.2014;18 - 19;2811;2470;234,97
8.2.2014;19 - 20;2607;2450;231,99
8.2.2014;20 - 21;2434;2427;205,72
8.2.2014;21 - 22;2292;2382;183,56
8.2.2014;22 - 23;2155;2316;205,57
8.2.2014;23 - 00;1998;2271;176,1
9.2.2014;00 - 01;1901;2028;106,18
9.2.2014;01 - 02;1800;2053;97,15
9.2.2014;02 - 03;1725;2119;96,03
9.2.2014;03 - 04;1719;2208;81,19
9.2.2014;04 - 05;1735;2316;72,53
9.2.2014;05 - 06;1786;2426;69,84
9.2.2014;06 - 07;1908;2552;79,32
9.2.2014;07 - 08;2116;2680;78,65
9.2.2014;08 - 09;2294;2801;82,38
9.2.2014;09 - 10;2403;2894;142,97
9.2.2014;10 - 11;2440;2957;132,08
9.2.2014;11 - 12;2487;3021;129,02
9.2.2014;12 - 13;2454;3092;109,54
9.2.2014;13 - 14;2407;3156;83,27
9.2.2014;14 - 15;2383;3194;78,35
9.2.2014;15 - 16;2353;3211;97,15
9.2.2014;16 - 17;2427;3219;172,22
9.2.2014;17 - 18;2785;3210;229,68
9.2.2014;18 - 19;2866;3197;233,11
9.2.2014;19 - 20;2679;3164;232,07
9.2.2014;20 - 21;2496;3097;227,44
9.2.2014;21 - 22;2358;3005;179,83
9.2.2014;22 - 23;2198;2910;165,88
9.2.2014;23 - 00;2049;2827;153,64
10.2.2014;00 - 01;1989;2581;162,15
10.2.2014;01 - 02;1912;2405;178,34
10.2.2014;02 - 03;1888;2229;165,8
10.2.2014;03 - 04;1901;2044;178,04
10.2.2014;04 - 05;1950;1859;172,22
10.2.2014;05 - 06;2065;1705;200,28
10.2.2014;06 - 07;2451;1607;245,05
10.2.2014;07 - 08;2925;1536;242,06
10.2.2014;08 - 09;3069;1475;245,42
10.2.2014;09 - 10;2968;1427;234,45
10.2.2014;10 - 11;3040;1374;240,72
10.2.2014;11 - 12;3041;1345;216,47
10.2.2014;12 - 13;3004;1237;263,63
10.2.2014;13 - 14;3000;1020;240,8
10.2.2014;14 - 15;2959;832;241,39
10.2.2014;15 - 16;2872;682;244,23
10.2.2014;16 - 17;2861;570;245,65
10.2.2014;17 - 18;3172;509;400,11
10.2.2014;18 - 19;3139;468;405,41
10.2.2014;19 - 20;2912;461;245,79
10.2.2014;20 - 21;2715;479;240,87
10.2.2014;21 - 22;2569;474;237,74
10.2.2014;22 - 23;2350;451;231,69
10.2.2014;23 - 00;2156;418;223,11
11.2.2014;00 - 01;2027;476;224,45
11.2.2014;01 - 02;1970;446;223,18
11.2.2014;02 - 03;1926;408;219,75
11.2.2014;03 - 04;1950;365;210,95
11.2.2014;04 - 05;2027;336;209,3
11.2.2014;05 - 06;2128;326;219,6
11.2.2014;06 - 07;2561;320;238,4
11.2.2014;07 - 08;3046;331;357,72
11.2.2014;08 - 09;3139;370;357,72
11.2.2014;09 - 10;3135;387;313,25
11.2.2014;10 - 11;3169;387;256,91
11.2.2014;11 - 12;3165;388;256,61
11.2.2014;12 - 13;3117;370;241,84
11.2.2014;13 - 14;3110;353;238,63
11.2.2014;14 - 15;3011;347;239,9
11.2.2014;15 - 16;2875;356;243,11
11.2.2014;16 - 17;2885;389;245,57
11.2.2014;17 - 18;3179;471;286,46
11.2.2014;18 - 19;3187;632;259,37
11.2.2014;19 - 20;2980;842;243,18
11.2.2014;20 - 21;2771;1107;238,48
11.2.2014;21 - 22;2575;1317;229,67
11.2.2014;22 - 23;2363;1409;223,56
11.2.2014;23 - 00;2215;1549;207,89
12.2.2014;00 - 01;2030;1920;198,78
12.2.2014;01 - 02;1958;1909;189,75
12.2.2014;02 - 03;1933;1874;194,16
12.2.2014;03 - 04;1958;1755;205,57
12.2.2014;04 - 05;1992;1611;215,12
12.2.2014;05 - 06;2102;1572;216,69
12.2.2014;06 - 07;2525;1599;238,4
12.2.2014;07 - 08;2991;1639;259,3
12.2.2014;08 - 09;3116;1675;251,76
12.2.2014;09 - 10;3128;1731;249,9
12.2.2014;10 - 11;3206;1823;248,93
12.2.2014;11 - 12;3156;1927;242,73
12.2.2014;12 - 13;3041;1988;239,52
12.2.2014;13 - 14;3029;1977;236,76
12.2.2014;14 - 15;2975;1945;238,18
12.2.2014;15 - 16;2864;1872;240,49
12.2.2014;16 - 17;2873;1843;242,88
12.2.2014;17 - 18;3162;1911;248,7
12.2.2014;18 - 19;3153;2100;246,84
12.2.2014;19 - 20;2935;2405;242,28
12.2.2014;20 - 21;2715;2707;236,84
12.2.2014;21 - 22;2595;2938;227,66
12.2.2014;22 - 23;2431;3100;211,02
12.2.2014;23 - 00;2249;3232;150,06
13.2.2014;00 - 01;2126;3312;85,06
13.2.2014;01 - 02;2062;3311;79,84
13.2.2014;02 - 03;2045;3289;74,17
13.2.2014;03 - 04;2057;3223;62,23
13.2.2014;04 - 05;2100;3164;80,81
13.2.2014;05 - 06;2201;3132;108,19
13.2.2014;06 - 07;2589;3099;221,61
13.2.2014;07 - 08;2982;3044;239,22
13.2.2014;08 - 09;3071;3006;240,34
13.2.2014;09 - 10;3129;3009;241,16
13.2.2014;10 - 11;3181;3018;239,45
13.2.2014;11 - 12;3168;3007;236,98
13.2.2014;12 - 13;3035;2949;236,76
13.2.2014;13 - 14;3020;2855;238,1
13.2.2014;14 - 15;2990;2735;238,55
13.2.2014;15 - 16;2832;2543;239,45
13.2.2014;16 - 17;2832;2280;241,09
13.2.2014;17 - 18;3041;2033;245,04
13.2.2014;18 - 19;3106;1871;245,27
13.2.2014;19 - 20;2891;1741;242,65
13.2.2014;20 - 21;2705;1622;240,64
13.2.2014;21 - 22;2477;1493;237,13
13.2.2014;22 - 23;2291;1347;232,51
13.2.2014;23 - 00;2106;1241;224,15
14.2.2014;00 - 01;1980;879;208,99
14.2.2014;01 - 02;1944;761;208,77
14.2.2014;02 - 03;1954;712;207,43
14.2.2014;03 - 04;1950;724;207,95
14.2.2014;04 - 05;2001;773;199,89
14.2.2014;05 - 06;2132;854;219,66
14.2.2014;06 - 07;2471;925;241,9
14.2.2014;07 - 08;2901;967;256,97
14.2.2014;08 - 09;3050;985;241,67
14.2.2014;09 - 10;3042;1028;241
14.2.2014;10 - 11;3064;1105;235,03
14.2.2014;11 - 12;3025;1206;234,51
14.2.2014;12 - 13;2908;1259;230,71
14.2.2014;13 - 14;2808;1204;230,71
14.2.2014;14 - 15;2659;1108;232,5
14.2.2014;15 - 16;2596;1008;233,84
14.2.2014;16 - 17;2658;925;235,41
14.2.2014;17 - 18;2935;911;242,94
14.2.2014;18 - 19;2963;951;242,35
14.2.2014;19 - 20;2712;1018;237,94
14.2.2014;20 - 21;2480;1119;234,81
14.2.2014;21 - 22;2348;1286;226,75
14.2.2014;22 - 23;2252;1512;228,39
14.2.2014;23 - 00;2109;1755;189,22
15.2.2014;00 - 01;1987;3135;67,83
15.2.2014;01 - 02;1925;3337;80,96
15.2.2014;02 - 03;1888;3424;0,9
15.2.2014;03 - 04;1879;3472;0,6
15.2.2014;04 - 05;1891;3489;0,75
15.2.2014;05 - 06;1967;3463;0,9
15.2.2014;06 - 07;2098;3431;0,15
15.2.2014;07 - 08;2279;3373;82
15.2.2014;08 - 09;2423;3303;136,25
15.2.2014;09 - 10;2519;3261;159,75
15.2.2014;10 - 11;2545;3225;160,72
15.2.2014;11 - 12;2533;3178;172,21
15.2.2014;12 - 13;2481;3123;152,81
15.2.2014;13 - 14;2457;3112;143,04
15.2.2014;14 - 15;2424;3163;123,94
15.2.2014;15 - 16;2433;3225;144,23
15.2.2014;16 - 17;2489;3229;152,66
15.2.2014;17 - 18;2799;3219;206,91
15.2.2014;18 - 19;2842;3219;227,8
15.2.2014;19 - 20;2605;3237;175,94
15.2.2014;20 - 21;2435;3289;168,18
15.2.2014;21 - 22;2318;3409;152,29
15.2.2014;22 - 23;2189;3509;49,92
15.2.2014;23 - 00;2070;3504;0,6
16.2.2014;00 - 01;2021;3483;14,03
16.2.2014;01 - 02;1936;3432;0,37
16.2.2014;02 - 03;1799;3368;-5,15
16.2.2014;03 - 04;1786;3333;0,3
16.2.2014;04 - 05;1831;3318;14,77
16.2.2014;05 - 06;1877;3295;0,75
16.2.2014;06 - 07;1977;3262;-28,13
16.2.2014;07 - 08;2134;3221;-0,45
16.2.2014;08 - 09;2294;3190;30,74
16.2.2014;09 - 10;2415;3197;99,76
16.2.2014;10 - 11;2449;3230;125,43
16.2.2014;11 - 12;2472;3252;133,26
16.2.2014;12 - 13;2346;3234;119,91
16.2.2014;13 - 14;2314;3183;83,57
16.2.2014;14 - 15;2302;3121;84,91
16.2.2014;15 - 16;2324;3057;78,2
16.2.2014;16 - 17;2461;2979;99,54
16.2.2014;17 - 18;2772;2890;163,33
16.2.2014;18 - 19;2840;2825;240,04
16.2.2014;19 - 20;2585;2797;229,81
16.2.2014;20 - 21;2418;2793;226,16
16.2.2014;21 - 22;2303;2767;221,98
16.2.2014;22 - 23;2164;2691;221,16
16.2.2014;23 - 00;2012;2595;204
17.2.2014;00 - 01;1892;2649;190,27
17.2.2014;01 - 02;1840;2632;180,79
17.2.2014;02 - 03;1843;2631;174,08
17.2.2014;03 - 04;1872;2606;130,73
17.2.2014;04 - 05;1927;2520;146,47
17.2.2014;05 - 06;2096;2382;197,51
17.2.2014;06 - 07;2537;2211;238,17
17.2.2014;07 - 08;2957;2024;237,57
17.2.2014;08 - 09;3049;1868;239,14
17.2.2014;09 - 10;3031;1771;240,19
17.2.2014;10 - 11;3078;1730;239,74
17.2.2014;11 - 12;3027;1711;235,41
17.2.2014;12 - 13;2973;1639;233,02
17.2.2014;13 - 14;2986;1490;232,72
17.2.2014;14 - 15;2926;1313;233,99
17.2.2014;15 - 16;2779;1129;235,04
17.2.2014;16 - 17;2787;927;236,75
17.2.2014;17 - 18;3050;752;254,74
17.2.2014;18 - 19;3123;640;254,96
17.2.2014;19 - 20;2952;560;254,59
17.2.2014;20 - 21;2725;523;236,23
17.2.2014;21 - 22;2518;491;234,37
17.2.2014;22 - 23;2295;470;230,71
17.2.2014;23 - 00;2081;458;223,99
18.2.2014;00 - 01;1972;492;223,55
18.2.2014;01 - 02;1879;490;222,8
18.2.2014;02 - 03;1868;520;219,14
18.2.2014;03 - 04;1858;562;215,34
18.2.2014;04 - 05;1890;591;217,88
18.2.2014;05 - 06;2076;629;227,87
18.2.2014;06 - 07;2534;691;235,63
18.2.2014;07 - 08;3001;766;246,68
18.2.2014;08 - 09;3120;852;248,09
18.2.2014;09 - 10;3104;899;247,12
18.2.2014;10 - 11;3148;924;245,33
18.2.2014;11 - 12;3129;931;241,3
18.2.2014;12 - 13;3063;876;236,9
18.2.2014;13 - 14;3080;814;237,35
18.2.2014;14 - 15;3029;757;241,68
18.2.2014;15 - 16;2894;714;241,9
18.2.2014;16 - 17;2889;703;244,29
18.2.2014;17 - 18;3126;709;268,17
18.2.2014;18 - 19;3136;694;342,41
18.2.2014;19 - 20;2943;648;249,51
18.2.2014;20 - 21;2743;597;239,29
18.2.2014;21 - 22;2558;556;236,23
18.2.2014;22 - 23;2357;524;232,72
18.2.2014;23 - 00;2140;476;226,23
19.2.2014;00 - 01;2095;424;222,95
19.2.2014;01 - 02;2171;349;221,08
19.2.2014;02 - 03;1902;288;212,35
19.2.2014;03 - 04;1867;244;206,46
19.2.2014;04 - 05;1912;211;212,73
19.2.2014;05 - 06;2086;185;218,92
19.2.2014;06 - 07;2545;173;248,77
19.2.2014;07 - 08;3019;179;354,05
19.2.2014;08 - 09;3141;182;354,87
19.2.2014;09 - 10;3145;174;354,65
19.2.2014;10 - 11;3196;172;316,07
19.2.2014;11 - 12;3199;189;356,66
19.2.2014;12 - 13;3115;206;313,46
19.2.2014;13 - 14;3109;214;300,62
19.2.2014;14 - 15;3025;226;273,31
19.2.2014;15 - 16;2913;227;299,8
19.2.2014;16 - 17;2892;216;315,55
19.2.2014;17 - 18;3114;205;353,97
19.2.2014;18 - 19;3133;212;374,12
19.2.2014;19 - 20;2955;223;354,2
19.2.2014;20 - 21;2772;235;309,35
19.2.2014;21 - 22;2569;264;238,1
19.2.2014;22 - 23;2357;318;230,86
19.2.2014;23 - 00;2142;391;225,71
20.2.2014;00 - 01;2000;377;224,53
20.2.2014;01 - 02;1897;385;219,91
20.2.2014;02 - 03;1873;372;215,43
20.2.2014;03 - 04;1889;343;207,07
20.2.2014;04 - 05;1937;310;209,83
20.2.2014;05 - 06;2095;263;207,82
20.2.2014;06 - 07;2549;249;257,51
20.2.2014;07 - 08;3009;287;291,17
20.2.2014;08 - 09;3129;401;352,06
20.2.2014;09 - 10;3125;533;321,76
20.2.2014;10 - 11;3143;665;328,7
20.2.2014;11 - 12;3117;811;275,72
20.2.2014;12 - 13;3048;945;244,9
20.2.2014;13 - 14;3081;1082;238,63
20.2.2014;14 - 15;3024;1286;235,35
20.2.2014;15 - 16;2916;1549;234,46
20.2.2014;16 - 17;2909;1819;233,71
20.2.2014;17 - 18;3174;2043;234,75
20.2.2014;18 - 19;3242;2240;233,56
20.2.2014;19 - 20;2980;2380;231,25
20.2.2014;20 - 21;2776;2422;228,49
20.2.2014;21 - 22;2585;2363;224,53
20.2.2014;22 - 23;2400;2179;215,2
20.2.2014;23 - 00;2206;1929;187,82
21.2.2014;00 - 01;2052;1828;152,89
21.2.2014;01 - 02;1998;1644;165,28
